1607151069666|35|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|show table status WHERE 1=1  AND NAME IN ('user')|show table status WHERE 1=1  AND NAME IN ('user')
1607158362634|25|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158362659|23|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158362683|22|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158362709|24|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158362736|24|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158362760|22|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158362785|23|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158362810|23|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158362833|22|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158633085|22|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158633111|23|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158633137|22|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158633166|23|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158633191|23|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158633220|27|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158633245|22|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158633269|22|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158633294|23|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158633321|26|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158633347|22|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158633372|23|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158637337|30|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158637362|22|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158637386|23|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158637411|23|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158637435|23|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158637459|23|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158637485|24|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158637510|22|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158637535|23|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158637559|22|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158637583|22|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158637608|22|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158638453|23|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158638478|22|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158638502|23|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158638534|30|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158638559|23|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158638586|24|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158638610|22|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158638634|23|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158638659|23|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158638683|23|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158638709|22|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158638733|22|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158638825|24|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158638849|22|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158638874|22|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158638905|29|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158638929|22|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158638955|24|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158638979|22|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158639004|24|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158639028|22|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158639052|22|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158639078|24|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158639104|24|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158639166|28|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158639192|23|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158639219|25|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158639473|253|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158639499|24|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158639527|25|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158639550|22|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158639575|22|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158639600|23|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158639623|22|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158639647|22|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158639672|23|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=? |SELECT id,username,password,role,perms,version,gmt_create,gmt_modify FROM user WHERE id=1 
1607158690032|32|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,role,perms,version,gmt_create,gmt_modify  FROM user     WHERE (username = ?)|SELECT  id,username,password,role,perms,version,gmt_create,gmt_modify  FROM user     WHERE (username = 'root')
